entity_type,id,parent_id,building_code,building_name,floor,room_no,name,category,features,note
room,room:building:2-5:3층:312호:강의실,floor:building:2-5:3층,2-5,공과대학 5호관,3층,312호,강의실,,,
room,room:building:2-5:3층:313호:교수연구실,floor:building:2-5:3층,2-5,공과대학 5호관,3층,313호,교수연구실,,,
room,room:building:2-5:3층:313-1호:교수연구실,floor:building:2-5:3층,2-5,공과대학 5호관,3층,313-1호,교수연구실,,,
room,room:building:2-5:3층:314호:강의실,floor:building:2-5:3층,2-5,공과대학 5호관,3층,314호,강의실,,,
room,room:building:2-5:3층:315호:소프트웨어 전산실,floor:building:2-5:3층,2-5,공과대학 5호관,3층,315호,소프트웨어 전산실,,,
room,room:building:2-5:4층:402~409호:첨단광·에너지저장·전자재료 교수연구실·실험실,floor:building:2-5:4층,2-5,공과대학 5호관,4층,402~409호,첨단광·에너지저장·전자재료 교수연구실·실험실,연구공간,,
room,room:building:2-5:4층:411~417호:대학원연구실·컴퓨터하드웨어·반도체소자·물성 연구실,floor:building:2-5:4층,2-5,공과대학 5호관,4층,411~417호,대학원연구실·컴퓨터하드웨어·반도체소자·물성 연구실,연구공간,,
room,room:building:2-5:5층:502~507호:소프트웨어 교수·대학원 연구실·개발실습실,floor:building:2-5:5층,2-5,공과대학 5호관,5층,502~507호,소프트웨어 교수·대학원 연구실·개발실습실,교육·연구공간,,
room,room:building:2-5:5층:509~514호:컴퓨터실·교수연구실·대학원연구실·강의실·세미나실,floor:building:2-5:5층,2-5,공과대학 5호관,5층,509~514호,컴퓨터실·교수연구실·대학원연구실·강의실·세미나실,교육·연구공간,,
room,room:building:2-6:지하1층:806호:기계실,floor:building:2-6:지하1층,2-6,공과대학 6호관,지하1층,806호,기계실,지원공간,,
room,room:building:2-6:지하1층:807호:서고·창고,floor:building:2-6:지하1층,2-6,공과대학 6호관,지하1층,807호,서고·창고,지원공간,,
room,room:building:2-6:지하1층:811~819호:화학공학·IT시스템 강의실·화학공학실험실,floor:building:2-6:지하1층,2-6,공과대학 6호관,지하1층,811~819호,화학공학·IT시스템 강의실·화학공학실험실,교육·실험공간,,
room,room:building:2-6:지하1층:824호:한울회의실,floor:building:2-6:지하1층,2-6,공과대학 6호관,지하1층,824호,한울회의실,공용공간,,
room,room:building:2-6:1층:118호:화학공학부 사무실·조교 문의,floor:building:2-6:1층,2-6,공과대학 6호관,1층,118호,화학공학부 사무실·조교 문의,행정공간,,
room,room:building:2-6:1층:기타 호실:공식 1층 안내도 링크가 현재 404로 세부 배치 확인 불가·현장 또는 행정실 확인 필요,floor:building:2-6:1층,2-6,공과대학 6호관,1층,기타 호실,공식 1층 안내도 링크가 현재 404로 세부 배치 확인 불가·현장 또는 행정실 확인 필요,,,
room,room:building:2-6:2층:201~210호:화학공학 교수연구실·회의실·대학원공간,floor:building:2-6:2층,2-6,공과대학 6호관,2층,201~210호,화학공학 교수연구실·회의실·대학원공간,연구·교육공간,,
room,room:building:2-6:2층:220~229호:유기광전자·광전소재·연구용 실험실·교수연구실,floor:building:2-6:2층,2-6,공과대학 6호관,2층,220~229호,유기광전자·광전소재·연구용 실험실·교수연구실,연구공간,,
room,room:building:2-6:3층:307호:대학원연구실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,307호,대학원연구실,,,
room,room:building:2-6:3층:308호:화학공학연구실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,308호,화학공학연구실,,,
room,room:building:2-6:3층:309·310호:화학공학 강의실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,309·310호,화학공학 강의실,,,
room,room:building:2-6:3층:311·311-1·316·321~326호:교수연구실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,311·311-1·316·321~326호,교수연구실,,,
room,room:building:2-6:3층:312호:대학원강의실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,312호,대학원강의실,,,
room,room:building:2-6:3층:313호:IMS실험실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,313호,IMS실험실,,,
room,room:building:2-6:3층:314·318-2호:대학원연구실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,314·318-2호,대학원연구실,,,
room,room:building:2-6:3층:315호:클로렐라실험실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,315호,클로렐라실험실,,,
room,room:building:2-6:3층:317호:연구용실험실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,317호,연구용실험실,,,
room,room:building:2-6:3층:318호:환경자료분석실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,318호,환경자료분석실,,,
room,room:building:2-6:3층:319호:환경복원공학연구실,floor:building:2-6:3층,2-6,공과대학 6호관,3층,319호,환경복원공학연구실,,,
room,room:building:2-6:3층:320호:환경공학 사무실·조교 문의,floor:building:2-6:3층,2-6,공과대학 6호관,3층,320호,환경공학 사무실·조교 문의,행정공간,,
room,room:building:2-6:3층:327호:폐자원순환특성화대학원 사업단·창고,floor:building:2-6:3층,2-6,공과대학 6호관,3층,327호,폐자원순환특성화대학원 사업단·창고,,,
room,room:building:2-6:4층:407호:산업공학 전산실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,407호,산업공학 전산실,,,
room,room:building:2-6:4층:407-1호:기초설계실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,407-1호,기초설계실험실,,,
room,room:building:2-6:4층:408호:SCM실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,408호,SCM실험실,,,
room,room:building:2-6:4층:408-1호:BPM실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,408-1호,BPM실험실,,,
room,room:building:2-6:4층:408-2호:산업공학 학습실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,408-2호,산업공학 학습실,,,
room,room:building:2-6:4층:409호:서버실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,409호,서버실,,,
room,room:building:2-6:4층:410호:연구용실습실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,410호,연구용실습실,,,
room,room:building:2-6:4층:411~417호:교수연구실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,411~417호,교수연구실,,,
room,room:building:2-6:4층:418-1호:산업공학 교수회의실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,418-1호,산업공학 교수회의실,,,
room,room:building:2-6:4층:418호:산업정보시스템공학과 사무실·조교 문의,floor:building:2-6:4층,2-6,공과대학 6호관,4층,418호,산업정보시스템공학과 사무실·조교 문의,행정공간,,
room,room:building:2-6:4층:419호:수질공학실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,419호,수질공학실험실,,,
room,room:building:2-6:4층:420·420-1호:환경생물공학시스템실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,420·420-1호,환경생물공학시스템실험실,,,
room,room:building:2-6:4층:421호:연구용실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,421호,연구용실험실,,,
room,room:building:2-6:4층:422호:대기환경연구실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,422호,대기환경연구실,,,
room,room:building:2-6:4층:423~426호:교수연구실·공실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,423~426호,교수연구실·공실,,,
room,room:building:2-6:4층:427호:폐기물자원화실험실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,427호,폐기물자원화실험실,,,
room,room:building:2-6:4층:428·428-1호:대기환경분석실,floor:building:2-6:4층,2-6,공과대학 6호관,4층,428·428-1호,대기환경분석실,,,
room,room:building:2-6:5층:501~514호:산업공학 전산실·강의실·지식기반 연구실·대학원강의실·학생공간,floor:building:2-6:5층,2-6,공과대학 6호관,5층,501~514호,산업공학 전산실·강의실·지식기반 연구실·대학원강의실·학생공간,교육·연구공간,,
room,room:building:2-6:5층:516~519호:환경공학 강의실·분자생물공학·촉매개발 실험실,floor:building:2-6:5층,2-6,공과대학 6호관,5층,516~519호,환경공학 강의실·분자생물공학·촉매개발 실험실,교육·연구공간,,
room,room:building:2-7:지하1층:002~005호:학습실·휴게실·기계 및 대피실,floor:building:2-7:지하1층,2-7,공과대학 7호관,지하1층,002~005호,학습실·휴게실·기계 및 대피실,학습·편의·지원공간,,
room,room:building:2-7:지하1층:013~020호:초고주파·회로설계·연구용 실험실,floor:building:2-7:지하1층,2-7,공과대학 7호관,지하1층,013~020호,초고주파·회로설계·연구용 실험실,연구공간,,
room,room:building:2-7:1층:101~106호:전기·전자 학습실·강의실,floor:building:2-7:1층,2-7,공과대학 7호관,1층,101~106호,전기·전자 학습실·강의실,교육공간,,
room,room:building:2-7:1층:114~122호:JIANT-IT·BK21 사업공간·대학강의실,floor:building:2-7:1층,2-7,공과대학 7호관,1층,114~122호,JIANT-IT·BK21 사업공간·대학강의실,교육·사업지원공간,,
room,room:building:2-7:2층:202호:학부실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,202호,학부실,,,
room,room:building:2-7:2층:203호:서버실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,203호,서버실,,,
room,room:building:2-7:2층:204호:전산실습실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,204호,전산실습실,,,
room,room:building:2-7:2층:205호:대학원연구실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,205호,대학원연구실,,,
room,room:building:2-7:2층:206호:대학원강의실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,206호,대학원강의실,,,
room,room:building:2-7:2층:207호:연구용실험실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,207호,연구용실험실,,,
room,room:building:2-7:2층:208~222호:교수·대학원연구실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,208~222호,교수·대학원연구실,,,
room,room:building:2-7:2층:223호:학부사무실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,223호,학부사무실,,,
room,room:building:2-7:2층:224호:전기공학과·전자공학부 사무실·조교 문의,floor:building:2-7:2층,2-7,공과대학 7호관,2층,224호,전기공학과·전자공학부 사무실·조교 문의,행정공간,,
room,room:building:2-7:2층:225·226호:연구용실험실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,225·226호,연구용실험실,,,
room,room:building:2-7:2층:227·228호:공학강의실,floor:building:2-7:2층,2-7,공과대학 7호관,2층,227·228호,공학강의실,,,
room,room:building:2-7:3층:303~307호:전력시스템·에너지변환 연구·실험실,floor:building:2-7:3층,2-7,공과대학 7호관,3층,303~307호,전력시스템·에너지변환 연구·실험실,연구공간,,
room,room:building:2-7:3층:314~328호:교수·대학원 연구실·강의실,floor:building:2-7:3층,2-7,공과대학 7호관,3층,314~328호,교수·대학원 연구실·강의실,교육·연구공간,,
room,room:building:2-7:4층:403~407호:네트워크·제어·정보공학 강의·세미나·실험실,floor:building:2-7:4층,2-7,공과대학 7호관,4층,403~407호,네트워크·제어·정보공학 강의·세미나·실험실,교육·연구공간,,
room,room:building:2-7:4층:422~432호:교수연구실·시스템제어·공학설계실,floor:building:2-7:4층,2-7,공과대학 7호관,4층,422~432호,교수연구실·시스템제어·공학설계실,교육·연구공간,,
room,room:building:2-7:5층:505~508호:아날로그·무선·통신신호·정보마이닝 연구실,floor:building:2-7:5층,2-7,공과대학 7호관,5층,505~508호,아날로그·무선·통신신호·정보마이닝 연구실,연구공간,,
room,room:building:2-7:5층:519~532호:교수연구실·광공학·고주파회로 연구실,floor:building:2-7:5층,2-7,공과대학 7호관,5층,519~532호,교수연구실·광공학·고주파회로 연구실,연구공간,,
room,room:building:2-7:6층:601호:정보보호연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,601호,정보보호연구실,,,
room,room:building:2-7:6층:602호:지능형데이터베이스연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,602호,지능형데이터베이스연구실,,,
room,room:building:2-7:6층:603·605호:대학원연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,603·605호,대학원연구실,,,
room,room:building:2-7:6층:604호:교수회의실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,604호,교수회의실,,,
room,room:building:2-7:6층:606호:분산·이동컴퓨팅연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,606호,분산·이동컴퓨팅연구실,,,
room,room:building:2-7:6층:607호:대학원강의실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,607호,대학원강의실,,,
room,room:building:2-7:6층:608호:IT정보공학과 연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,608호,IT정보공학과 연구실,,,
room,room:building:2-7:6층:609~612·616~619·623~626호:교수·연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,609~612·616~619·623~626호,교수·연구실,,,
room,room:building:2-7:6층:613호:컴퓨터비전연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,613호,컴퓨터비전연구실,,,
room,room:building:2-7:6층:614호:정보보호연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,614호,정보보호연구실,,,
room,room:building:2-7:6층:615호:공실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,615호,공실,,,
room,room:building:2-7:6층:620호:소프트웨어융합컴퓨터공학부연구실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,620호,소프트웨어융합컴퓨터공학부연구실,,,
room,room:building:2-7:6층:621호:모바일실험실,floor:building:2-7:6층,2-7,공과대학 7호관,6층,621호,모바일실험실,,,
